key,spec
B_ProjCoef_STD_SPA_F0_IMGALL_S2,[0.34635~0.000000001]
B_ProjCoef_STD_SPA_F0_IMGALL_S3,[0.3729~0.000000001]
B_ProjCoef_STD_SPA_F0_IMGUI_S0,[1.0645965~0.000000001]
B_ProjCoef_STD_SPA_F0_IMGUI_S1,[0.1575~0.000000001]
B_ProjCoef_STD_SPA_F0_IMGUI_S2,[0.1385535~0.000000001]
B_ProjCoef_STD_SPA_F0_IMGUI_S3,[0.1491855~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG0_S0,[24.8708~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG0_S1,[0.3597~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG0_S2,[0.30165~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG0_S3,[0.41445~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG3_S0,[1.313~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG3_S1,[0.0875175~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG3_S2,[0.1206645~0.000000001]
B_ProjCoef_STD_SPA_F2_IMG3_S3,[0.16575~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGALL_S0,[14.8232~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGALL_S1,[0.21885~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGALL_S2,[0.30165~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGALL_S3,[0.41445~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGUI_S0,[0.9736~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGUI_S1,[0.0875175~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGUI_S2,[0.1206645~0.000000001]
B_ProjCoef_STD_SPA_F2_IMGUI_S3,[0.16575~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG0_S0,[10.133013~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG0_S1,[1.10985~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG0_S2,[0.3195~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG0_S3,[0.31485~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG3_S0,[0.3903~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG3_S1,[0.090723~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG3_S2,[0.127803~0.000000001]
B_ProjCoef_STD_SPA_F3_IMG3_S3,[0.1259505~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGALL_S0,[22.2071~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGALL_S1,[0.4728~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGALL_S2,[0.3195~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGALL_S3,[0.31485~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGUI_S0,[0.3272~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGUI_S1,[0.090723~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGUI_S2,[0.127803~0.000000001]
B_ProjCoef_STD_SPA_F3_IMGUI_S3,[0.1259505~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG0_S0,[17.9853~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG0_S1,[0.3435~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG0_S2,[0.3054~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG0_S3,[0.32715~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG3_S0,[0.142308~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG3_S1,[0.091233~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG3_S2,[0.1221645~0.000000001]
B_ProjCoef_STD_SPA_F4_IMG3_S3,[0.1308645~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGALL_S0,[9.8278~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGALL_S1,[0.4629~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGALL_S2,[0.3054~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGALL_S3,[0.32715~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGUI_S0,[0.142308~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGUI_S1,[0.091233~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGUI_S2,[0.1221645~0.000000001]
B_ProjCoef_STD_SPA_F4_IMGUI_S3,[0.1308645~0.000000001]
B_ResDTN_MC_F0_IMG0_REG01,[2.5~0.000000001]
B_ResDTN_MC_F0_IMG0_REG02,[2.7~0]
B_ResDTN_MC_F0_IMG0_REG03,[2.9~0]
B_ResDTN_MC_F0_IMG0_REG04,[3.1~0]
B_ResDTN_MC_F0_IMG0_REG05,[13.4~0]
B_ResDTN_MC_F0_IMG0_REG06,[5.2~0]
B_ResDTN_MC_F0_IMG0_REG07,[4.4~0]
B_ResDTN_MC_F0_IMG0_REG08,[8.9~0]
B_ResDTN_MC_F0_IMG0_REG09,[6.1~0]
B_ResDTN_MC_F0_IMG0_REG10,[15.4~0]
B_ResDTN_MC_F0_IMG1_REG01,[2.5~0.000000001]
B_ResDTN_MC_F0_IMG1_REG02,[2.7~0]
B_ResDTN_MC_F0_IMG1_REG03,[2.9~0]
B_ResDTN_MC_F0_IMG1_REG04,[3.1~0]
B_ResDTN_MC_F0_IMG1_REG05,[13.4~0]
B_ResDTN_MC_F0_IMG1_REG06,[5.2~0]
B_ResDTN_MC_F0_IMG1_REG07,[4.4~0]
B_ResDTN_MC_F0_IMG1_REG08,[8.9~0]
B_ResDTN_MC_F0_IMG1_REG09,[6.1~0]
B_ResDTN_MC_F0_IMG1_REG10,[15.4~0]
B_ResDTN_MC_F0_IMG2_REG01,[2.5~0.000000001]
B_ResDTN_MC_F0_IMG2_REG02,[2.7~0]
B_ResDTN_MC_F0_IMG2_REG03,[2.9~0]
B_ResDTN_MC_F0_IMG2_REG04,[3.1~0]
B_ResDTN_MC_F0_IMG2_REG05,[13.4~0]
B_ResDTN_MC_F0_IMG2_REG06,[5.2~0]
B_ResDTN_MC_F0_IMG2_REG07,[4.4~0]
B_ResDTN_MC_F0_IMG2_REG08,[8.9~0]
B_ResDTN_MC_F0_IMG2_REG09,[6.1~0]
B_ResDTN_MC_F0_IMG2_REG10,[15.4~0]
B_ResDTN_MC_F0_IMG3_REG01,[1~0.000000001]
B_ResDTN_MC_F0_IMG3_REG02,[1.1~0]
B_ResDTN_MC_F0_IMG3_REG03,[1.2~0]
B_ResDTN_MC_F0_IMG3_REG04,[1.2~0]
B_ResDTN_MC_F0_IMG3_REG05,[5.4~0]
B_ResDTN_MC_F0_IMG3_REG06,[2.1~0]
B_ResDTN_MC_F0_IMG3_REG07,[1.8~0]
B_ResDTN_MC_F0_IMG3_REG08,[3.5~0]
B_ResDTN_MC_F0_IMG3_REG09,[2.4~0]
B_ResDTN_MC_F0_IMG3_REG10,[6.2~0]
B_ResDTN_MC_F0_IMG4_REG01,[1~0.000000001]
B_ResDTN_MC_F0_IMG4_REG02,[1.1~0]
B_ResDTN_MC_F0_IMG4_REG03,[1.2~0]
B_ResDTN_MC_F0_IMG4_REG04,[1.2~0]
B_ResDTN_MC_F0_IMG4_REG05,[5.4~0]
B_ResDTN_MC_F0_IMG4_REG06,[2.1~0]
B_ResDTN_MC_F0_IMG4_REG07,[1.8~0]
B_ResDTN_MC_F0_IMG4_REG08,[3.5~0]
B_ResDTN_MC_F0_IMG4_REG09,[2.4~0]
B_ResDTN_MC_F0_IMG4_REG10,[6.2~0]
B_ResDTN_MC_F0_IMG5_REG01,[1~0.000000001]
B_ResDTN_MC_F0_IMG5_REG02,[1.1~0]
B_ResDTN_MC_F0_IMG5_REG03,[1.2~0]
B_ResDTN_MC_F0_IMG5_REG04,[1.2~0]
B_ResDTN_MC_F0_IMG5_REG05,[5.4~0]
B_ResDTN_MC_F0_IMG5_REG06,[2.1~0]
B_ResDTN_MC_F0_IMG5_REG07,[1.8~0]
B_ResDTN_MC_F0_IMG5_REG08,[3.5~0]
B_ResDTN_MC_F0_IMG5_REG09,[2.4~0]
B_ResDTN_MC_F0_IMG5_REG10,[6.2~0]
B_ResDTN_MC_F0_IMGALL_REG01,[2.5~0.000000001]
B_ResDTN_MC_F0_IMGALL_REG02,[2.7~0]
B_ResDTN_MC_F0_IMGALL_REG03,[2.9~0]
B_ResDTN_MC_F0_IMGALL_REG04,[3.1~0]
B_ResDTN_MC_F0_IMGALL_REG05,[13.4~0]
B_ResDTN_MC_F0_IMGALL_REG06,[5.2~0]
B_ResDTN_MC_F0_IMGALL_REG07,[4.4~0]
B_ResDTN_MC_F0_IMGALL_REG08,[8.9~0]
B_ResDTN_MC_F0_IMGALL_REG09,[6.1~0]
B_ResDTN_MC_F0_IMGALL_REG10,[15.4~0]
B_ResDTN_MC_F0_IMGUI_REG01,[1~0.000000001]
B_ResDTN_MC_F0_IMGUI_REG02,[1.1~0]
B_ResDTN_MC_F0_IMGUI_REG03,[1.2~0]
B_ResDTN_MC_F0_IMGUI_REG04,[1.2~0]
B_ResDTN_MC_F0_IMGUI_REG05,[5.4~0]
B_ResDTN_MC_F0_IMGUI_REG06,[2.1~0]
B_ResDTN_MC_F0_IMGUI_REG07,[1.8~0]
B_ResDTN_MC_F0_IMGUI_REG08,[3.5~0]
B_ResDTN_MC_F0_IMGUI_REG09,[2.4~0]
B_ResDTN_MC_F0_IMGUI_REG10,[6.2~0]
B_ResDTN_MC_F2_IMG0_REG01,[2.5~0.000000001]
B_ResDTN_MC_F2_IMG0_REG02,[2.7~0]
B_ResDTN_MC_F2_IMG0_REG03,[2.9~0]
B_ResDTN_MC_F2_IMG0_REG04,[3.1~0]
B_ResDTN_MC_F2_IMG0_REG05,[13.4~0]
B_ResDTN_MC_F2_IMG0_REG06,[5.2~0]
B_ResDTN_MC_F2_IMG0_REG07,[4.4~0]
B_ResDTN_MC_F2_IMG0_REG08,[8.9~0]
B_ResDTN_MC_F2_IMG0_REG09,[6.1~0]
B_ResDTN_MC_F2_IMG0_REG10,[15.4~0]
B_ResDTN_MC_F2_IMG1_REG01,[2.5~0.000000001]
B_ResDTN_MC_F2_IMG1_REG02,[2.7~0]
B_ResDTN_MC_F2_IMG1_REG03,[2.9~0]
B_ResDTN_MC_F2_IMG1_REG04,[3.1~0]
B_ResDTN_MC_F2_IMG1_REG05,[13.4~0]
B_ResDTN_MC_F2_IMG1_REG06,[5.2~0]
B_ResDTN_MC_F2_IMG1_REG07,[4.4~0]
B_ResDTN_MC_F2_IMG1_REG08,[8.9~0]
B_ResDTN_MC_F2_IMG1_REG09,[6.1~0]
B_ResDTN_MC_F2_IMG1_REG10,[15.4~0]
B_ResDTN_MC_F2_IMG2_REG01,[2.5~0.000000001]
B_ResDTN_MC_F2_IMG2_REG02,[2.7~0]
B_ResDTN_MC_F2_IMG2_REG03,[2.9~0]
B_ResDTN_MC_F2_IMG2_REG04,[3.1~0]
B_ResDTN_MC_F2_IMG2_REG05,[13.4~0]
B_ResDTN_MC_F2_IMG2_REG06,[5.2~0]
B_ResDTN_MC_F2_IMG2_REG07,[4.4~0]
B_ResDTN_MC_F2_IMG2_REG08,[8.9~0]
B_ResDTN_MC_F2_IMG2_REG09,[6.1~0]
B_ResDTN_MC_F2_IMG2_REG10,[15.4~0]
B_ResDTN_MC_F2_IMG3_REG01,[1~0.000000001]
B_ResDTN_MC_F2_IMG3_REG02,[1.1~0]
B_ResDTN_MC_F2_IMG3_REG03,[1.2~0]
B_ResDTN_MC_F2_IMG3_REG04,[1.2~0]
B_ResDTN_MC_F2_IMG3_REG05,[5.4~0]
B_ResDTN_MC_F2_IMG3_REG06,[2.1~0]
B_ResDTN_MC_F2_IMG3_REG07,[1.8~0]
B_ResDTN_MC_F2_IMG3_REG08,[3.5~0]
B_ResDTN_MC_F2_IMG3_REG09,[2.4~0]
B_ResDTN_MC_F2_IMG3_REG10,[6.2~0]
B_ResDTN_MC_F2_IMG4_REG01,[1~0.000000001]
B_ResDTN_MC_F2_IMG4_REG02,[1.1~0]
B_ResDTN_MC_F2_IMG4_REG03,[1.2~0]
B_ResDTN_MC_F2_IMG4_REG04,[1.2~0]
B_ResDTN_MC_F2_IMG4_REG05,[5.4~0]
B_ResDTN_MC_F2_IMG4_REG06,[2.1~0]
B_ResDTN_MC_F2_IMG4_REG07,[1.8~0]
B_ResDTN_MC_F2_IMG4_REG08,[3.5~0]
B_ResDTN_MC_F2_IMG4_REG09,[2.4~0]
B_ResDTN_MC_F2_IMG4_REG10,[6.2~0]
B_ResDTN_MC_F2_IMG5_REG01,[1~0.000000001]
B_ResDTN_MC_F2_IMG5_REG02,[1.1~0]
B_ResDTN_MC_F2_IMG5_REG03,[1.2~0]
B_ResDTN_MC_F2_IMG5_REG04,[1.2~0]
B_ResDTN_MC_F2_IMG5_REG05,[5.4~0]
B_ResDTN_MC_F2_IMG5_REG06,[2.1~0]
B_ResDTN_MC_F2_IMG5_REG07,[1.8~0]
B_ResDTN_MC_F2_IMG5_REG08,[3.5~0]
B_ResDTN_MC_F2_IMG5_REG09,[2.4~0]
B_ResDTN_MC_F2_IMG5_REG10,[6.2~0]
B_ResDTN_MC_F2_IMGALL_REG01,[2.5~0.000000001]
B_ResDTN_MC_F2_IMGALL_REG02,[2.7~0]
B_ResDTN_MC_F2_IMGALL_REG03,[2.9~0]
B_ResDTN_MC_F2_IMGALL_REG04,[3.1~0]
B_ResDTN_MC_F2_IMGALL_REG05,[13.4~0]
B_ResDTN_MC_F2_IMGALL_REG06,[5.2~0]
B_ResDTN_MC_F2_IMGALL_REG07,[4.4~0]
B_ResDTN_MC_F2_IMGALL_REG08,[8.9~0]
B_ResDTN_MC_F2_IMGALL_REG09,[6.1~0]
B_ResDTN_MC_F2_IMGALL_REG10,[15.4~0]
B_ResDTN_MC_F2_IMGUI_REG01,[1~0.000000001]
B_ResDTN_MC_F2_IMGUI_REG02,[1.1~0]
B_ResDTN_MC_F2_IMGUI_REG03,[1.2~0]
B_ResDTN_MC_F2_IMGUI_REG04,[1.2~0]
B_ResDTN_MC_F2_IMGUI_REG05,[5.4~0]
B_ResDTN_MC_F2_IMGUI_REG06,[2.1~0]
B_ResDTN_MC_F2_IMGUI_REG07,[1.8~0]
B_ResDTN_MC_F2_IMGUI_REG08,[3.5~0]
B_ResDTN_MC_F2_IMGUI_REG09,[2.4~0]
B_ResDTN_MC_F2_IMGUI_REG10,[6.2~0]
B_ResDTN_MC_F3_IMG0_REG01,[2.5~0.000000001]
B_ResDTN_MC_F3_IMG0_REG02,[2.7~0]
B_ResDTN_MC_F3_IMG0_REG03,[2.9~0]
B_ResDTN_MC_F3_IMG0_REG04,[3.1~0]
B_ResDTN_MC_F3_IMG0_REG05,[13.4~0]
B_ResDTN_MC_F3_IMG0_REG06,[5.2~0]
B_ResDTN_MC_F3_IMG0_REG07,[4.4~0]
B_ResDTN_MC_F3_IMG0_REG08,[8.9~0]
B_ResDTN_MC_F3_IMG0_REG09,[6.1~0]
B_ResDTN_MC_F3_IMG0_REG10,[15.4~0]
B_ResDTN_MC_F3_IMG1_REG01,[2.5~0.000000001]
B_ResDTN_MC_F3_IMG1_REG02,[2.7~0]
B_ResDTN_MC_F3_IMG1_REG03,[2.9~0]
B_ResDTN_MC_F3_IMG1_REG04,[3.1~0]
B_ResDTN_MC_F3_IMG1_REG05,[13.4~0]
B_ResDTN_MC_F3_IMG1_REG06,[5.2~0]
B_ResDTN_MC_F3_IMG1_REG07,[4.4~0]
B_ResDTN_MC_F3_IMG1_REG08,[8.9~0]
B_ResDTN_MC_F3_IMG1_REG09,[6.1~0]
B_ResDTN_MC_F3_IMG1_REG10,[15.4~0]
B_ResDTN_MC_F3_IMG2_REG01,[2.5~0.000000001]
B_ResDTN_MC_F3_IMG2_REG02,[2.7~0]
B_ResDTN_MC_F3_IMG2_REG03,[2.9~0]
B_ResDTN_MC_F3_IMG2_REG04,[3.1~0]
B_ResDTN_MC_F3_IMG2_REG05,[13.4~0]
B_ResDTN_MC_F3_IMG2_REG06,[5.2~0]
B_ResDTN_MC_F3_IMG2_REG07,[4.4~0]
B_ResDTN_MC_F3_IMG2_REG08,[8.9~0]
B_ResDTN_MC_F3_IMG2_REG09,[6.1~0]
B_ResDTN_MC_F3_IMG2_REG10,[15.4~0]
B_ResDTN_MC_F3_IMG3_REG01,[1~0.000000001]
B_ResDTN_MC_F3_IMG3_REG02,[1.1~0]
B_ResDTN_MC_F3_IMG3_REG03,[1.2~0]
B_ResDTN_MC_F3_IMG3_REG04,[1.2~0]
B_ResDTN_MC_F3_IMG3_REG05,[5.4~0]
B_ResDTN_MC_F3_IMG3_REG06,[2.1~0]
B_ResDTN_MC_F3_IMG3_REG07,[1.8~0]
B_ResDTN_MC_F3_IMG3_REG08,[3.5~0]
B_ResDTN_MC_F3_IMG3_REG09,[2.4~0]
B_ResDTN_MC_F3_IMG3_REG10,[6.2~0]
B_ResDTN_MC_F3_IMG4_REG01,[1~0.000000001]
B_ResDTN_MC_F3_IMG4_REG02,[1.1~0]
B_ResDTN_MC_F3_IMG4_REG03,[1.2~0]
B_ResDTN_MC_F3_IMG4_REG04,[1.2~0]
B_ResDTN_MC_F3_IMG4_REG05,[5.4~0]
B_ResDTN_MC_F3_IMG4_REG06,[2.1~0]
B_ResDTN_MC_F3_IMG4_REG07,[1.8~0]
B_ResDTN_MC_F3_IMG4_REG08,[3.5~0]
B_ResDTN_MC_F3_IMG4_REG09,[2.4~0]
B_ResDTN_MC_F3_IMG4_REG10,[6.2~0]
B_ResDTN_MC_F3_IMG5_REG01,[1~0.000000001]
B_ResDTN_MC_F3_IMG5_REG02,[1.1~0]
B_ResDTN_MC_F3_IMG5_REG03,[1.2~0]
B_ResDTN_MC_F3_IMG5_REG04,[1.2~0]
B_ResDTN_MC_F3_IMG5_REG05,[5.4~0]
B_ResDTN_MC_F3_IMG5_REG06,[2.1~0]
B_ResDTN_MC_F3_IMG5_REG07,[1.8~0]
B_ResDTN_MC_F3_IMG5_REG08,[3.5~0]
B_ResDTN_MC_F3_IMG5_REG09,[2.4~0]
B_ResDTN_MC_F3_IMG5_REG10,[6.2~0]
B_ResDTN_MC_F3_IMGALL_REG01,[2.5~0.000000001]
B_ResDTN_MC_F3_IMGALL_REG02,[2.7~0]
B_ResDTN_MC_F3_IMGALL_REG03,[2.9~0]
B_ResDTN_MC_F3_IMGALL_REG04,[3.1~0]
B_ResDTN_MC_F3_IMGALL_REG05,[13.4~0]
B_ResDTN_MC_F3_IMGALL_REG06,[5.2~0]
B_ResDTN_MC_F3_IMGALL_REG07,[4.4~0]
B_ResDTN_MC_F3_IMGALL_REG08,[8.9~0]
B_ResDTN_MC_F3_IMGALL_REG09,[6.1~0]
B_ResDTN_MC_F3_IMGALL_REG10,[15.4~0]
B_ResDTN_MC_F3_IMGUI_REG01,[1~0.000000001]
B_ResDTN_MC_F3_IMGUI_REG02,[1.1~0]
B_ResDTN_MC_F3_IMGUI_REG03,[1.2~0]
B_ResDTN_MC_F3_IMGUI_REG04,[1.2~0]
B_ResDTN_MC_F3_IMGUI_REG05,[5.4~0]
B_ResDTN_MC_F3_IMGUI_REG06,[2.1~0]
B_ResDTN_MC_F3_IMGUI_REG07,[1.8~0]
B_ResDTN_MC_F3_IMGUI_REG08,[3.5~0]
B_ResDTN_MC_F3_IMGUI_REG09,[2.4~0]
B_ResDTN_MC_F3_IMGUI_REG10,[6.2~0]
B_ResDTN_MC_F4_IMG0_REG01,[2.5~0.000000001]
B_ResDTN_MC_F4_IMG0_REG02,[2.7~0]
B_ResDTN_MC_F4_IMG0_REG03,[2.9~0]
B_ResDTN_MC_F4_IMG0_REG04,[3.1~0]
B_ResDTN_MC_F4_IMG0_REG05,[13.4~0]
B_ResDTN_MC_F4_IMG0_REG06,[5.2~0]
B_ResDTN_MC_F4_IMG0_REG07,[4.4~0]
B_ResDTN_MC_F4_IMG0_REG08,[8.9~0]
B_ResDTN_MC_F4_IMG0_REG09,[6.1~0]
B_ResDTN_MC_F4_IMG0_REG10,[15.4~0]
B_ResDTN_MC_F4_IMG1_REG01,[2.5~0.000000001]
B_ResDTN_MC_F4_IMG1_REG02,[2.7~0]
B_ResDTN_MC_F4_IMG1_REG03,[2.9~0]
B_ResDTN_MC_F4_IMG1_REG04,[3.1~0]
B_ResDTN_MC_F4_IMG1_REG05,[13.4~0]
B_ResDTN_MC_F4_IMG1_REG06,[5.2~0]
B_ResDTN_MC_F4_IMG1_REG07,[4.4~0]
B_ResDTN_MC_F4_IMG1_REG08,[8.9~0]
B_ResDTN_MC_F4_IMG1_REG09,[6.1~0]
B_ResDTN_MC_F4_IMG1_REG10,[15.4~0]
B_ResDTN_MC_F4_IMG2_REG01,[2.5~0.000000001]
B_ResDTN_MC_F4_IMG2_REG02,[2.7~0]
B_ResDTN_MC_F4_IMG2_REG03,[2.9~0]
B_ResDTN_MC_F4_IMG2_REG04,[3.1~0]
B_ResDTN_MC_F4_IMG2_REG05,[13.4~0]
B_ResDTN_MC_F4_IMG2_REG06,[5.2~0]
B_ResDTN_MC_F4_IMG2_REG07,[4.4~0]
B_ResDTN_MC_F4_IMG2_REG08,[8.9~0]
B_ResDTN_MC_F4_IMG2_REG09,[6.1~0]
B_ResDTN_MC_F4_IMG2_REG10,[15.4~0]
B_ResDTN_MC_F4_IMG3_REG01,[1~0.000000001]
B_ResDTN_MC_F4_IMG3_REG02,[1.1~0]
B_ResDTN_MC_F4_IMG3_REG03,[1.2~0]
B_ResDTN_MC_F4_IMG3_REG04,[1.2~0]
B_ResDTN_MC_F4_IMG3_REG05,[5.4~0]
B_ResDTN_MC_F4_IMG3_REG06,[2.1~0]
B_ResDTN_MC_F4_IMG3_REG07,[1.8~0]
B_ResDTN_MC_F4_IMG3_REG08,[3.5~0]
B_ResDTN_MC_F4_IMG3_REG09,[2.4~0]
B_ResDTN_MC_F4_IMG3_REG10,[6.2~0]
B_ResDTN_MC_F4_IMG4_REG01,[1~0.000000001]
B_ResDTN_MC_F4_IMG4_REG02,[1.1~0]
B_ResDTN_MC_F4_IMG4_REG03,[1.2~0]
B_ResDTN_MC_F4_IMG4_REG04,[1.2~0]
B_ResDTN_MC_F4_IMG4_REG05,[5.4~0]
B_ResDTN_MC_F4_IMG4_REG06,[2.1~0]
B_ResDTN_MC_F4_IMG4_REG07,[1.8~0]
B_ResDTN_MC_F4_IMG4_REG08,[3.5~0]
B_ResDTN_MC_F4_IMG4_REG09,[2.4~0]
B_ResDTN_MC_F4_IMG4_REG10,[6.2~0]
B_ResDTN_MC_F4_IMG5_REG01,[1~0.000000001]
B_ResDTN_MC_F4_IMG5_REG02,[1.1~0]
B_ResDTN_MC_F4_IMG5_REG03,[1.2~0]
B_ResDTN_MC_F4_IMG5_REG04,[1.2~0]
B_ResDTN_MC_F4_IMG5_REG05,[5.4~0]
B_ResDTN_MC_F4_IMG5_REG06,[2.1~0]
B_ResDTN_MC_F4_IMG5_REG07,[1.8~0]
B_ResDTN_MC_F4_IMG5_REG08,[3.5~0]
B_ResDTN_MC_F4_IMG5_REG09,[2.4~0]
B_ResDTN_MC_F4_IMG5_REG10,[6.2~0]
B_ResDTN_MC_F4_IMGALL_REG01,[2.5~0.000000001]
B_ResDTN_MC_F4_IMGALL_REG02,[2.7~0]
B_ResDTN_MC_F4_IMGALL_REG03,[2.9~0]
B_ResDTN_MC_F4_IMGALL_REG04,[3.1~0]
B_ResDTN_MC_F4_IMGALL_REG05,[13.4~0]
B_ResDTN_MC_F4_IMGALL_REG06,[5.2~0]
B_ResDTN_MC_F4_IMGALL_REG07,[4.4~0]
B_ResDTN_MC_F4_IMGALL_REG08,[8.9~0]
B_ResDTN_MC_F4_IMGALL_REG09,[6.1~0]
B_ResDTN_MC_F4_IMGALL_REG10,[15.4~0]
B_ResDTN_MC_F4_IMGUI_REG01,[1~0.000000001]
B_ResDTN_MC_F4_IMGUI_REG02,[1.1~0]
B_ResDTN_MC_F4_IMGUI_REG03,[1.2~0]
B_ResDTN_MC_F4_IMGUI_REG04,[1.2~0]
B_ResDTN_MC_F4_IMGUI_REG05,[5.4~0]
B_ResDTN_MC_F4_IMGUI_REG06,[2.1~0]
B_ResDTN_MC_F4_IMGUI_REG07,[1.8~0]
B_ResDTN_MC_F4_IMGUI_REG08,[3.5~0]
B_ResDTN_MC_F4_IMGUI_REG09,[2.4~0]
B_ResDTN_MC_F4_IMGUI_REG10,[6.2~0]
B_ResDTN_RXCM_F0_IMG0_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F0_IMG0_REG14,[1.11~0]
B_ResDTN_RXCM_F0_IMG1_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F0_IMG1_REG14,[1.11~0]
B_ResDTN_RXCM_F0_IMG2_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F0_IMG2_REG14,[1.11~0]
B_ResDTN_RXCM_F0_IMG3_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F0_IMG3_REG14,[0.37~0]
B_ResDTN_RXCM_F0_IMG4_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F0_IMG4_REG14,[0.37~0]
B_ResDTN_RXCM_F0_IMG5_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F0_IMG5_REG14,[0.37~0]
B_ResDTN_RXCM_F0_IMGALL_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F0_IMGALL_REG14,[1.11~0]
B_ResDTN_RXCM_F0_IMGUI_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F0_IMGUI_REG14,[0.37~0]
B_ResDTN_RXCM_F2_IMG0_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F2_IMG0_REG14,[1.11~0]
B_ResDTN_RXCM_F2_IMG1_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F2_IMG1_REG14,[1.11~0]
B_ResDTN_RXCM_F2_IMG2_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F2_IMG2_REG14,[1.11~0]
B_ResDTN_RXCM_F2_IMG3_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F2_IMG3_REG14,[0.37~0]
B_ResDTN_RXCM_F2_IMG4_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F2_IMG4_REG14,[0.37~0]
B_ResDTN_RXCM_F2_IMG5_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F2_IMG5_REG14,[0.37~0]
B_ResDTN_RXCM_F2_IMGALL_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F2_IMGALL_REG14,[1.11~0]
B_ResDTN_RXCM_F2_IMGUI_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F2_IMGUI_REG14,[0.37~0]
B_ResDTN_RXCM_F3_IMG0_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F3_IMG0_REG14,[1.11~0]
B_ResDTN_RXCM_F3_IMG1_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F3_IMG1_REG14,[1.11~0]
B_ResDTN_RXCM_F3_IMG2_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F3_IMG2_REG14,[1.11~0]
B_ResDTN_RXCM_F3_IMG3_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F3_IMG3_REG14,[0.37~0]
B_ResDTN_RXCM_F3_IMG4_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F3_IMG4_REG14,[0.37~0]
B_ResDTN_RXCM_F3_IMG5_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F3_IMG5_REG14,[0.37~0]
B_ResDTN_RXCM_F3_IMGALL_REG13,[0.75~0.000000001]
B_ResDTN_RXCM_F3_IMGALL_REG14,[1.11~0]
B_ResDTN_RXCM_F3_IMGUI_REG13,[0.25~0.000000001]
B_ResDTN_RXCM_F3_IMGUI_REG14,[0.37~0]
